,Gene_ID,Gene_name,Transcript_ID,Transcript_name,Transcript_biotype
354,ENSG00000162600,OMA1,ENST00000371226,OMA1-001,protein_coding
355,ENSG00000162600,OMA1,ENST00000476933,OMA1-010,processed_transcript
356,ENSG00000162600,OMA1,ENST00000456980,OMA1-009,protein_coding
357,ENSG00000162600,OMA1,ENST00000467063,OMA1-006,processed_transcript
358,ENSG00000162600,OMA1,ENST00000419242,OMA1-005,protein_coding
359,ENSG00000162600,OMA1,ENST00000426139,OMA1-003,protein_coding
360,ENSG00000162600,OMA1,ENST00000453710,OMA1-007,protein_coding
361,ENSG00000162600,OMA1,ENST00000482274,OMA1-008,protein_coding
362,ENSG00000162434,JAK1,ENST00000342505,JAK1-001,protein_coding
363,ENSG00000162434,JAK1,ENST00000481702,JAK1-002,processed_transcript
364,ENSG00000162434,JAK1,ENST00000465376,JAK1-006,processed_transcript
365,ENSG00000162434,JAK1,ENST00000471473,JAK1-005,processed_transcript
366,ENSG00000162434,JAK1,ENST00000494904,JAK1-004,processed_transcript
367,ENSG00000162434,JAK1,ENST00000467764,JAK1-003,processed_transcript
368,ENSG00000116678,LEPR,ENST00000371059,LEPR-003,protein_coding
369,ENSG00000116678,LEPR,ENST00000371060,LEPR-002,protein_coding
370,ENSG00000116678,LEPR,ENST00000349533,LEPR-001,protein_coding
371,ENSG00000116678,LEPR,ENST00000406510,LEPR-202,protein_coding
372,ENSG00000116678,LEPR,ENST00000462765,LEPR-004,processed_transcript
373,ENSG00000116678,LEPR,ENST00000344610,LEPR-201,protein_coding
374,ENSG00000116678,LEPR,ENST00000616738,LEPR-203,protein_coding
375,ENSG00000116678,LEPR,ENST00000371058,LEPR-005,protein_coding
376,ENSG00000116678,LEPR,ENST00000471762,LEPR-006,processed_transcript
377,ENSG00000162613,FUBP1,ENST00000483894,FUBP1-010,processed_transcript
378,ENSG00000162613,FUBP1,ENST00000480673,FUBP1-009,processed_transcript
379,ENSG00000162613,FUBP1,ENST00000474632,FUBP1-006,processed_transcript
380,ENSG00000162613,FUBP1,ENST00000489495,FUBP1-011,processed_transcript
381,ENSG00000162613,FUBP1,ENST00000488814,FUBP1-005,processed_transcript
382,ENSG00000162613,FUBP1,ENST00000492405,FUBP1-007,processed_transcript
383,ENSG00000162613,FUBP1,ENST00000492724,FUBP1-008,processed_transcript
384,ENSG00000162613,FUBP1,ENST00000294623,FUBP1-001,nonsense_mediated_decay
385,ENSG00000162613,FUBP1,ENST00000370768,FUBP1-002,protein_coding
386,ENSG00000162613,FUBP1,ENST00000370767,FUBP1-003,protein_coding
387,ENSG00000162613,FUBP1,ENST00000487684,FUBP1-012,processed_transcript
388,ENSG00000162613,FUBP1,ENST00000470287,FUBP1-013,processed_transcript
389,ENSG00000162613,FUBP1,ENST00000421641,FUBP1-004,protein_coding
390,ENSG00000142867,BCL10,ENST00000370580,BCL10-001,protein_coding
391,ENSG00000142867,BCL10,ENST00000620248,BCL10-201,protein_coding
392,ENSG00000142871,CYR61,ENST00000617517,CYR61-201,protein_coding
393,ENSG00000142871,CYR61,ENST00000451137,CYR61-001,protein_coding
394,ENSG00000142871,CYR61,ENST00000480413,CYR61-002,processed_transcript
395,ENSG00000122406,RPL5,ENST00000370321,RPL5-001,protein_coding
396,ENSG00000122406,RPL5,ENST00000470843,RPL5-003,nonsense_mediated_decay
397,ENSG00000122406,RPL5,ENST00000315741,RPL5-006,protein_coding
398,ENSG00000122406,RPL5,ENST00000461952,RPL5-004,retained_intron
399,ENSG00000122406,RPL5,ENST00000497519,RPL5-005,retained_intron
400,ENSG00000137936,BCAR3,ENST00000370247,BCAR3-004,protein_coding
401,ENSG00000137936,BCAR3,ENST00000539242,BCAR3-201,protein_coding
402,ENSG00000137936,BCAR3,ENST00000260502,BCAR3-001,protein_coding
403,ENSG00000137936,BCAR3,ENST00000370244,BCAR3-003,protein_coding
404,ENSG00000137936,BCAR3,ENST00000370243,BCAR3-002,protein_coding
405,ENSG00000137936,BCAR3,ENST00000538653,BCAR3-005,retained_intron
406,ENSG00000137936,BCAR3,ENST00000466632,BCAR3-006,processed_transcript
407,ENSG00000137936,BCAR3,ENST00000490377,BCAR3-007,processed_transcript
408,ENSG00000137936,BCAR3,ENST00000479503,BCAR3-008,processed_transcript
409,ENSG00000137936,BCAR3,ENST00000469315,BCAR3-009,processed_transcript
410,ENSG00000143036,SLC44A3,ENST00000446120,SLC44A3-004,protein_coding
411,ENSG00000143036,SLC44A3,ENST00000271227,SLC44A3-001,protein_coding
412,ENSG00000143036,SLC44A3,ENST00000527077,SLC44A3-005,protein_coding
413,ENSG00000143036,SLC44A3,ENST00000529450,SLC44A3-006,protein_coding
414,ENSG00000143036,SLC44A3,ENST00000467909,SLC44A3-002,protein_coding
415,ENSG00000143036,SLC44A3,ENST00000422520,SLC44A3-008,protein_coding
416,ENSG00000143036,SLC44A3,ENST00000532427,SLC44A3-007,protein_coding
417,ENSG00000143036,SLC44A3,ENST00000475883,SLC44A3-003,nonsense_mediated_decay
418,ENSG00000143036,SLC44A3,ENST00000530397,SLC44A3-009,processed_transcript
419,ENSG00000143036,SLC44A3,ENST00000532670,SLC44A3-010,protein_coding
420,ENSG00000162775,RBM15,ENST00000369784,RBM15-001,protein_coding
421,ENSG00000162775,RBM15,ENST00000602849,RBM15-003,protein_coding
422,ENSG00000162775,RBM15,ENST00000487146,RBM15-002,protein_coding
423,ENSG00000162775,RBM15,ENST00000618772,RBM15-201,protein_coding
424,ENSG00000162775,RBM15,ENST00000617047,RBM15-004,protein_coding
425,ENSG00000197323,TRIM33,ENST00000358465,TRIM33-001,protein_coding
426,ENSG00000197323,TRIM33,ENST00000492227,TRIM33-005,processed_transcript
427,ENSG00000197323,TRIM33,ENST00000478032,TRIM33-006,processed_transcript
428,ENSG00000197323,TRIM33,ENST00000448034,TRIM33-003,protein_coding
429,ENSG00000197323,TRIM33,ENST00000369543,TRIM33-002,protein_coding
430,ENSG00000197323,TRIM33,ENST00000450349,TRIM33-201,protein_coding
431,ENSG00000197323,TRIM33,ENST00000476908,TRIM33-004,processed_transcript
432,ENSG00000009307,CSDE1,ENST00000339438,CSDE1-001,protein_coding
433,ENSG00000009307,CSDE1,ENST00000610726,CSDE1-201,protein_coding
434,ENSG00000009307,CSDE1,ENST00000438362,CSDE1-008,protein_coding
435,ENSG00000009307,CSDE1,ENST00000358528,CSDE1-002,protein_coding
436,ENSG00000009307,CSDE1,ENST00000261443,CSDE1-003,protein_coding
437,ENSG00000009307,CSDE1,ENST00000530886,CSDE1-007,protein_coding
438,ENSG00000009307,CSDE1,ENST00000369530,CSDE1-004,protein_coding
439,ENSG00000009307,CSDE1,ENST00000483407,CSDE1-005,processed_transcript
440,ENSG00000009307,CSDE1,ENST00000534699,CSDE1-009,protein_coding
441,ENSG00000009307,CSDE1,ENST00000483030,CSDE1-006,retained_intron
442,ENSG00000009307,CSDE1,ENST00000530784,CSDE1-017,retained_intron
443,ENSG00000009307,CSDE1,ENST00000529046,CSDE1-014,protein_coding
444,ENSG00000009307,CSDE1,ENST00000525132,CSDE1-015,protein_coding
445,ENSG00000009307,CSDE1,ENST00000534389,CSDE1-016,protein_coding
446,ENSG00000009307,CSDE1,ENST00000525878,CSDE1-010,protein_coding
447,ENSG00000009307,CSDE1,ENST00000525970,CSDE1-013,protein_coding
448,ENSG00000009307,CSDE1,ENST00000533818,CSDE1-012,processed_transcript
449,ENSG00000009307,CSDE1,ENST00000524652,CSDE1-011,processed_transcript
450,ENSG00000163399,ATP1A1,ENST00000418797,ATP1A1-008,protein_coding
451,ENSG00000163399,ATP1A1,ENST00000295598,ATP1A1-001,protein_coding
452,ENSG00000163399,ATP1A1,ENST00000488733,ATP1A1-009,retained_intron
453,ENSG00000163399,ATP1A1,ENST00000537345,ATP1A1-202,protein_coding
454,ENSG00000163399,ATP1A1,ENST00000369494,ATP1A1-002,protein_coding
455,ENSG00000163399,ATP1A1,ENST00000369496,ATP1A1-201,protein_coding
456,ENSG00000163399,ATP1A1,ENST00000463382,ATP1A1-004,processed_transcript
457,ENSG00000163399,ATP1A1,ENST00000491156,ATP1A1-003,processed_transcript
458,ENSG00000163399,ATP1A1,ENST00000440951,ATP1A1-006,protein_coding
459,ENSG00000163399,ATP1A1,ENST00000479960,ATP1A1-005,processed_transcript
460,ENSG00000163399,ATP1A1,ENST00000495965,ATP1A1-007,processed_transcript
461,ENSG00000134250,NOTCH2,ENST00000256646,NOTCH2-001,protein_coding
462,ENSG00000134250,NOTCH2,ENST00000493703,NOTCH2-005,processed_transcript
463,ENSG00000134250,NOTCH2,ENST00000478864,NOTCH2-003,processed_transcript
464,ENSG00000134250,NOTCH2,ENST00000479412,NOTCH2-004,retained_intron
465,ENSG00000134250,NOTCH2,ENST00000579475,NOTCH2-201,protein_coding
466,ENSG00000134250,NOTCH2,ENST00000602566,NOTCH2-006,protein_coding
467,ENSG00000134250,NOTCH2,ENST00000612822,NOTCH2-202,protein_coding
468,ENSG00000134250,NOTCH2,ENST00000489731,NOTCH2-002,processed_transcript
469,ENSG00000265972,TXNIP,ENST00000582401,TXNIP-001,protein_coding
470,ENSG00000265972,TXNIP,ENST00000488537,TXNIP-003,retained_intron
471,ENSG00000265972,TXNIP,ENST00000486597,TXNIP-004,retained_intron
472,ENSG00000265972,TXNIP,ENST00000425134,TXNIP-002,protein_coding
473,ENSG00000271425,NBPF10,ENST00000583866,NBPF10-001,protein_coding
474,ENSG00000271425,NBPF10,ENST00000610925,NBPF10-201,protein_coding
475,ENSG00000271425,NBPF10,ENST00000613224,NBPF10-202,protein_coding
476,ENSG00000271425,NBPF10,ENST00000622244,NBPF10-206,protein_coding
477,ENSG00000271425,NBPF10,ENST00000613557,NBPF10-203,protein_coding
478,ENSG00000271425,NBPF10,ENST00000616399,NBPF10-204,protein_coding
479,ENSG00000271425,NBPF10,ENST00000617010,NBPF10-205,protein_coding
480,ENSG00000116128,BCL9,ENST00000622552,BCL9-201,protein_coding
481,ENSG00000116128,BCL9,ENST00000234739,BCL9-001,protein_coding
482,ENSG00000116128,BCL9,ENST00000497938,BCL9-002,processed_transcript
483,ENSG00000116128,BCL9,ENST00000473292,BCL9-003,processed_transcript
484,ENSG00000178104,PDE4DIP,ENST00000530472,PDE4DIP-008,protein_coding
485,ENSG00000178104,PDE4DIP,ENST00000524974,PDE4DIP-036,protein_coding
486,ENSG00000178104,PDE4DIP,ENST00000620605,PDE4DIP-052,protein_coding
487,ENSG00000178104,PDE4DIP,ENST00000585156,PDE4DIP-037,protein_coding
488,ENSG00000178104,PDE4DIP,ENST00000618462,PDE4DIP-001,protein_coding
489,ENSG00000178104,PDE4DIP,ENST00000617031,PDE4DIP-040,retained_intron
490,ENSG00000178104,PDE4DIP,ENST00000617527,PDE4DIP-024,processed_transcript
491,ENSG00000178104,PDE4DIP,ENST00000617248,PDE4DIP-046,processed_transcript
492,ENSG00000178104,PDE4DIP,ENST00000610852,PDE4DIP-047,processed_transcript
493,ENSG00000178104,PDE4DIP,ENST00000533259,PDE4DIP-043,protein_coding
494,ENSG00000178104,PDE4DIP,ENST00000619981,PDE4DIP-051,nonsense_mediated_decay
495,ENSG00000178104,PDE4DIP,ENST00000618504,PDE4DIP-023,protein_coding
496,ENSG00000178104,PDE4DIP,ENST00000617454,PDE4DIP-049,protein_coding
497,ENSG00000178104,PDE4DIP,ENST00000616206,PDE4DIP-027,protein_coding
498,ENSG00000178104,PDE4DIP,ENST00000613995,PDE4DIP-048,protein_coding
499,ENSG00000178104,PDE4DIP,ENST00000621371,PDE4DIP-021,nonsense_mediated_decay
500,ENSG00000178104,PDE4DIP,ENST00000464103,PDE4DIP-201,protein_coding
501,ENSG00000178104,PDE4DIP,ENST00000534536,PDE4DIP-028,protein_coding
502,ENSG00000178104,PDE4DIP,ENST00000528129,PDE4DIP-050,nonsense_mediated_decay
503,ENSG00000178104,PDE4DIP,ENST00000369356,PDE4DIP-002,protein_coding
504,ENSG00000178104,PDE4DIP,ENST00000526445,PDE4DIP-054,nonsense_mediated_decay
505,ENSG00000178104,PDE4DIP,ENST00000533845,PDE4DIP-053,processed_transcript
506,ENSG00000178104,PDE4DIP,ENST00000369354,PDE4DIP-003,protein_coding
507,ENSG00000178104,PDE4DIP,ENST00000369347,PDE4DIP-007,protein_coding
508,ENSG00000178104,PDE4DIP,ENST00000369349,PDE4DIP-005,protein_coding
509,ENSG00000178104,PDE4DIP,ENST00000369351,PDE4DIP-004,protein_coding
510,ENSG00000178104,PDE4DIP,ENST00000612094,PDE4DIP-035,retained_intron
511,ENSG00000178104,PDE4DIP,ENST00000477941,PDE4DIP-022,retained_intron
512,ENSG00000178104,PDE4DIP,ENST00000479408,PDE4DIP-020,protein_coding
513,ENSG00000178104,PDE4DIP,ENST00000313431,PDE4DIP-006,protein_coding
514,ENSG00000178104,PDE4DIP,ENST00000529945,PDE4DIP-019,protein_coding
515,ENSG00000178104,PDE4DIP,ENST00000496263,PDE4DIP-055,retained_intron
516,ENSG00000178104,PDE4DIP,ENST00000467859,PDE4DIP-066,processed_transcript
517,ENSG00000178104,PDE4DIP,ENST00000530062,PDE4DIP-042,nonsense_mediated_decay
518,ENSG00000178104,PDE4DIP,ENST00000491426,PDE4DIP-017,protein_coding
519,ENSG00000178104,PDE4DIP,ENST00000479369,PDE4DIP-010,retained_intron
520,ENSG00000178104,PDE4DIP,ENST00000526664,PDE4DIP-059,processed_transcript
521,ENSG00000178104,PDE4DIP,ENST00000481227,PDE4DIP-016,retained_intron
522,ENSG00000178104,PDE4DIP,ENST00000530130,PDE4DIP-060,protein_coding
523,ENSG00000178104,PDE4DIP,ENST00000494734,PDE4DIP-015,processed_transcript
524,ENSG00000178104,PDE4DIP,ENST00000527901,PDE4DIP-058,retained_intron
525,ENSG00000178104,PDE4DIP,ENST00000534466,PDE4DIP-061,retained_intron
526,ENSG00000178104,PDE4DIP,ENST00000534367,PDE4DIP-062,retained_intron
527,ENSG00000178104,PDE4DIP,ENST00000533768,PDE4DIP-063,retained_intron
528,ENSG00000178104,PDE4DIP,ENST00000525630,PDE4DIP-013,processed_transcript
529,ENSG00000178104,PDE4DIP,ENST00000464924,PDE4DIP-014,retained_intron
530,ENSG00000178104,PDE4DIP,ENST00000460027,PDE4DIP-012,processed_transcript
531,ENSG00000178104,PDE4DIP,ENST00000526182,PDE4DIP-026,processed_transcript
532,ENSG00000178104,PDE4DIP,ENST00000469668,PDE4DIP-031,processed_transcript
533,ENSG00000178104,PDE4DIP,ENST00000528060,PDE4DIP-032,processed_transcript
534,ENSG00000143384,MCL1,ENST00000620947,MCL1-201,protein_coding
535,ENSG00000143384,MCL1,ENST00000369026,MCL1-001,protein_coding
536,ENSG00000143384,MCL1,ENST00000464132,MCL1-003,processed_transcript
537,ENSG00000143384,MCL1,ENST00000307940,MCL1-002,protein_coding
538,ENSG00000143437,ARNT,ENST00000358595,ARNT-001,protein_coding
539,ENSG00000143437,ARNT,ENST00000471844,ARNT-007,nonsense_mediated_decay
540,ENSG00000143437,ARNT,ENST00000354396,ARNT-010,protein_coding
541,ENSG00000143437,ARNT,ENST00000515192,ARNT-006,protein_coding
542,ENSG00000143437,ARNT,ENST00000505755,ARNT-009,protein_coding
543,ENSG00000143437,ARNT,ENST00000510273,ARNT-016,retained_intron
544,ENSG00000143437,ARNT,ENST00000478972,ARNT-004,retained_intron
545,ENSG00000143437,ARNT,ENST00000512296,ARNT-015,retained_intron
546,ENSG00000143437,ARNT,ENST00000468970,ARNT-005,processed_transcript
547,ENSG00000143437,ARNT,ENST00000497108,ARNT-014,processed_transcript
548,ENSG00000143437,ARNT,ENST00000505979,ARNT-013,retained_intron
549,ENSG00000143437,ARNT,ENST00000504358,ARNT-012,nonsense_mediated_decay
550,ENSG00000143379,SETDB1,ENST00000525956,SETDB1-006,protein_coding
551,ENSG00000143379,SETDB1,ENST00000487584,SETDB1-015,processed_transcript
552,ENSG00000143379,SETDB1,ENST00000463774,SETDB1-010,retained_intron
553,ENSG00000143379,SETDB1,ENST00000271640,SETDB1-001,protein_coding
554,ENSG00000143379,SETDB1,ENST00000448029,SETDB1-012,protein_coding
555,ENSG00000143379,SETDB1,ENST00000368962,SETDB1-002,protein_coding
556,ENSG00000143379,SETDB1,ENST00000534805,SETDB1-013,protein_coding
557,ENSG00000143379,SETDB1,ENST00000368969,SETDB1-014,protein_coding
558,ENSG00000143379,SETDB1,ENST00000368963,SETDB1-009,protein_coding
559,ENSG00000143379,SETDB1,ENST00000459773,SETDB1-003,processed_transcript
560,ENSG00000143379,SETDB1,ENST00000498193,SETDB1-005,protein_coding
561,ENSG00000143379,SETDB1,ENST00000368964,SETDB1-016,nonsense_mediated_decay
562,ENSG00000143379,SETDB1,ENST00000423081,SETDB1-008,protein_coding
563,ENSG00000143379,SETDB1,ENST00000481219,SETDB1-007,retained_intron
564,ENSG00000143379,SETDB1,ENST00000497314,SETDB1-004,retained_intron
565,ENSG00000143379,SETDB1,ENST00000528749,SETDB1-017,retained_intron
566,ENSG00000143379,SETDB1,ENST00000533529,SETDB1-018,retained_intron
567,ENSG00000143398,PIP5K1A,ENST00000447555,PIP5K1A-011,protein_coding
568,ENSG00000143398,PIP5K1A,ENST00000349792,PIP5K1A-001,protein_coding
569,ENSG00000143398,PIP5K1A,ENST00000409426,PIP5K1A-015,protein_coding
570,ENSG00000143398,PIP5K1A,ENST00000441902,PIP5K1A-016,protein_coding
571,ENSG00000143398,PIP5K1A,ENST00000368890,PIP5K1A-002,protein_coding
572,ENSG00000143398,PIP5K1A,ENST00000424999,PIP5K1A-014,protein_coding
573,ENSG00000143398,PIP5K1A,ENST00000368888,PIP5K1A-003,protein_coding
574,ENSG00000143398,PIP5K1A,ENST00000454769,PIP5K1A-017,nonsense_mediated_decay
575,ENSG00000143398,PIP5K1A,ENST00000418435,PIP5K1A-004,protein_coding
576,ENSG00000143398,PIP5K1A,ENST00000468772,PIP5K1A-005,retained_intron
577,ENSG00000143398,PIP5K1A,ENST00000461816,PIP5K1A-009,retained_intron
578,ENSG00000143398,PIP5K1A,ENST00000481713,PIP5K1A-006,retained_intron
579,ENSG00000143398,PIP5K1A,ENST00000486048,PIP5K1A-012,processed_transcript
580,ENSG00000143398,PIP5K1A,ENST00000464105,PIP5K1A-007,processed_transcript
581,ENSG00000143398,PIP5K1A,ENST00000460157,PIP5K1A-013,retained_intron
582,ENSG00000143398,PIP5K1A,ENST00000486866,PIP5K1A-008,retained_intron
583,ENSG00000143398,PIP5K1A,ENST00000489625,PIP5K1A-010,retained_intron
584,ENSG00000143556,S100A7,ENST00000368722,S100A7-002,protein_coding
585,ENSG00000143556,S100A7,ENST00000368723,S100A7-001,protein_coding
586,ENSG00000143552,NUP210L,ENST00000368559,NUP210L-001,protein_coding
587,ENSG00000143552,NUP210L,ENST00000368553,NUP210L-002,protein_coding
588,ENSG00000143552,NUP210L,ENST00000271854,NUP210L-201,protein_coding
589,ENSG00000143549,TPM3,ENST00000611659,TPM3-201,protein_coding
590,ENSG00000143549,TPM3,ENST00000368533,TPM3-004,protein_coding
591,ENSG00000143549,TPM3,ENST00000368545,TPM3-014,retained_intron
592,ENSG00000143549,TPM3,ENST00000469717,TPM3-008,processed_transcript
593,ENSG00000143549,TPM3,ENST00000330188,TPM3-009,protein_coding
594,ENSG00000143549,TPM3,ENST00000341485,TPM3-003,protein_coding
595,ENSG00000143549,TPM3,ENST00000341372,TPM3-005,protein_coding
596,ENSG00000143549,TPM3,ENST00000328159,TPM3-006,protein_coding
597,ENSG00000143549,TPM3,ENST00000509409,TPM3-016,nonsense_mediated_decay
598,ENSG00000143549,TPM3,ENST00000271850,TPM3-015,protein_coding
599,ENSG00000143549,TPM3,ENST00000312970,TPM3-022,processed_transcript
600,ENSG00000143549,TPM3,ENST00000513769,TPM3-024,retained_intron
601,ENSG00000143549,TPM3,ENST00000302206,TPM3-011,protein_coding
602,ENSG00000143549,TPM3,ENST00000368531,TPM3-026,protein_coding
603,ENSG00000143549,TPM3,ENST00000323144,TPM3-010,protein_coding
604,ENSG00000143549,TPM3,ENST00000368530,TPM3-001,protein_coding
605,ENSG00000143549,TPM3,ENST00000504663,TPM3-025,retained_intron
606,ENSG00000143549,TPM3,ENST00000509601,TPM3-020,nonsense_mediated_decay
607,ENSG00000143549,TPM3,ENST00000505010,TPM3-023,retained_intron
608,ENSG00000143549,TPM3,ENST00000368527,TPM3-019,processed_transcript
609,ENSG00000143549,TPM3,ENST00000473036,TPM3-021,retained_intron
610,ENSG00000143549,TPM3,ENST00000466010,TPM3-013,processed_transcript
611,ENSG00000143549,TPM3,ENST00000515609,TPM3-018,protein_coding
612,ENSG00000163239,TDRD10,ENST00000368482,TDRD10-005,protein_coding
613,ENSG00000163239,TDRD10,ENST00000368480,TDRD10-002,protein_coding
614,ENSG00000163239,TDRD10,ENST00000479937,TDRD10-001,processed_transcript
615,ENSG00000163239,TDRD10,ENST00000468714,TDRD10-004,processed_transcript
616,ENSG00000163239,TDRD10,ENST00000462871,TDRD10-003,processed_transcript
617,ENSG00000185499,MUC1,ENST00000620103,MUC1-001,protein_coding
618,ENSG00000185499,MUC1,ENST00000610359,MUC1-204,protein_coding
619,ENSG00000185499,MUC1,ENST00000338684,MUC1-201,protein_coding
620,ENSG00000185499,MUC1,ENST00000615517,MUC1-209,protein_coding
621,ENSG00000185499,MUC1,ENST00000612778,MUC1-207,protein_coding
622,ENSG00000185499,MUC1,ENST00000611577,MUC1-206,protein_coding
623,ENSG00000185499,MUC1,ENST00000614519,MUC1-208,protein_coding
624,ENSG00000185499,MUC1,ENST00000611571,MUC1-205,protein_coding
625,ENSG00000185499,MUC1,ENST00000462317,MUC1-017,protein_coding
626,ENSG00000185499,MUC1,ENST00000485118,MUC1-018,protein_coding
627,ENSG00000185499,MUC1,ENST00000368392,MUC1-002,protein_coding
628,ENSG00000185499,MUC1,ENST00000438413,MUC1-003,protein_coding
629,ENSG00000185499,MUC1,ENST00000610468,MUC1-004,nonsense_mediated_decay
630,ENSG00000185499,MUC1,ENST00000368393,MUC1-020,protein_coding
631,ENSG00000185499,MUC1,ENST00000457295,MUC1-202,protein_coding
632,ENSG00000185499,MUC1,ENST00000462215,MUC1-203,protein_coding
633,ENSG00000185499,MUC1,ENST00000368389,MUC1-005,protein_coding
634,ENSG00000185499,MUC1,ENST00000368396,MUC1-006,protein_coding
635,ENSG00000185499,MUC1,ENST00000343256,MUC1-008,protein_coding
636,ENSG00000185499,MUC1,ENST00000342482,MUC1-009,protein_coding
637,ENSG00000185499,MUC1,ENST00000498431,MUC1-010,nonsense_mediated_decay
638,ENSG00000185499,MUC1,ENST00000467134,MUC1-011,nonsense_mediated_decay
639,ENSG00000185499,MUC1,ENST00000471283,MUC1-012,protein_coding
640,ENSG00000185499,MUC1,ENST00000368398,MUC1-013,protein_coding
641,ENSG00000185499,MUC1,ENST00000368390,MUC1-014,protein_coding
642,ENSG00000185499,MUC1,ENST00000337604,MUC1-007,protein_coding
643,ENSG00000185499,MUC1,ENST00000468978,MUC1-019,retained_intron
644,ENSG00000185499,MUC1,ENST00000620770,MUC1-016,retained_intron
645,ENSG00000185499,MUC1,ENST00000466913,MUC1-015,processed_transcript
646,ENSG00000143622,RIT1,ENST00000368323,RIT1-001,protein_coding
